path,category,contrast,homogeneity,energy,correlation,entropy,height_mean,height_std,hist_entropy,gradient_mean
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__orange_painted_wood_1_55_height.png,Wood,0.374056,0.853699,0.421579,0.811956,0.273148,0.498627,0.015029,1.368393,0.003428
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__orange_painted_wood_2_59_height.png,Wood,0.318571,0.867075,0.457820,0.875596,0.227988,0.499018,0.017388,1.256566,0.003046
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__orange_painted_wood_33_55_height.jpg,Wood,4.345996,0.467636,0.174106,0.311806,0.390995,0.487115,0.027531,1.479786,0.017065
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__orange_painted_wood_33_60_height.jpg,Wood,2.523689,0.555738,0.230981,0.361172,0.349468,0.496119,0.021596,1.479786,0.012102
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__orange_painted_wood_planks_33_95_height.jpg,Wood,125.178912,0.514705,0.171128,0.284214,2.354722,0.814344,0.148820,4.914268,0.060476
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__orange_painted_wooden_planks_pbr_18_53_height.jpg,Wood,3.368850,0.776114,0.580778,0.710941,0.451657,0.624519,0.037836,1.811278,0.007811
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__orange_painted_wooden_planks_pbr_18_57_height.jpg,Wood,2.658423,0.726347,0.411348,0.408491,0.391643,0.637905,0.022937,1.701238,0.008324
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__orange_painted_wooden_planks_pbr_18_71_height.jpg,Wood,5.117418,0.721424,0.409498,0.811553,0.684996,0.554513,0.058828,2.354228,0.009135
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__orange_painted_wooden_planks_pbr_18_86_height.jpg,Wood,9.334617,0.708986,0.477441,0.537625,0.378930,0.557034,0.049969,1.590737,0.013931
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__painted_wood_02_height.png,Wood,0.725384,0.766462,0.360794,0.731998,0.201620,0.496990,0.017553,1.031644,0.005557
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__pecan_wood_33_19_height.jpg,Wood,0.414078,0.795434,0.547877,0.126889,0.041775,0.521598,0.005268,0.462290,0.003758
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__pecan_wood_33_20_height.jpg,Wood,0.427615,0.789871,0.518467,0.159050,0.043718,0.522378,0.005789,0.462290,0.004034
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__pecan_wood_33_21_height.jpg,Wood,0.432145,0.786860,0.520774,0.137417,0.041502,0.522264,0.005652,0.462290,0.004029
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__pecan_wood_cladding_33_86_height.jpg,Wood,26.639769,0.586386,0.110722,0.665004,2.248638,0.638769,0.100448,3.468750,0.026532
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__pecan_wood_planks_33_81_height.jpg,Wood,53.604672,0.679845,0.517303,0.363838,0.832042,0.694074,0.103233,3.194923,0.033815
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__pecan_wood_planks_33_82_height.jpg,Wood,16.017699,0.910418,0.870295,0.247763,0.333988,0.725466,0.051982,2.567818,0.011832
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__pine_wood_planks_33_78_height.jpg,Wood,42.195494,0.641766,0.398531,0.511706,0.940751,0.675830,0.105917,3.367734,0.026411
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__pine_wood_planks_33_79_height.jpg,Wood,26.398351,0.607423,0.358296,0.753576,0.819907,0.656325,0.117778,3.297285,0.021091
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__pine_wood_planks_33_80_height.jpg,Wood,73.402918,0.534241,0.313294,0.312132,0.964307,0.659600,0.116681,3.194923,0.048593
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__pink_painted_wood_05_height.png,Wood,0.143110,0.930424,0.655108,0.777627,0.098063,0.499626,0.007668,0.805082,0.001562
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__plywood_07_height.png,Wood,3.195381,0.539508,0.210131,0.389202,0.586322,0.216261,0.024983,1.811278,0.014174
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__plywood_33_98_height.jpg,Wood,0.415073,0.796140,0.532519,0.158561,0.043799,0.521822,0.005768,0.462290,0.004071
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__plywood_side_33_100_height.jpg,Wood,0.554384,0.764532,0.493724,0.255644,0.059471,0.498144,0.008408,0.576938,0.005398
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__poplar_wood_33_30_height.jpg,Wood,0.401344,0.805681,0.530340,0.220943,0.045865,0.521929,0.006360,0.462290,0.004183
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__poplar_wood_33_31_height.jpg,Wood,0.439203,0.785898,0.533569,0.125127,0.043840,0.521837,0.005956,0.462290,0.003874
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__poplar_wood_33_32_height.jpg,Wood,0.442090,0.784592,0.531781,0.121254,0.044579,0.521899,0.005937,0.462290,0.003873
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__poplar_wood_cladding_33_87_height.jpg,Wood,25.366292,0.504433,0.098136,0.643520,2.372635,0.618071,0.094969,3.668645,0.027644
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__poplar_wood_planks_33_88_height.jpg,Wood,33.358300,0.423972,0.088566,0.862778,2.128532,0.415630,0.175428,4.738897,0.026852
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__purple_painted_wood_04_height.png,Wood,0.289406,0.872043,0.490388,0.804716,0.120973,0.530014,0.012314,0.918564,0.002656
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__purple_painted_wood_33_64_height.jpg,Wood,2.117100,0.568674,0.239930,0.334491,0.282454,0.475322,0.019279,1.256566,0.011235
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__red_oak_wood_33_10_height.jpg,Wood,1.270079,0.631349,0.346409,0.083349,0.167506,0.562032,0.012290,0.918564,0.009551
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__red_oak_wood_33_11_height.jpg,Wood,1.192640,0.642893,0.355171,0.097419,0.145087,0.547792,0.011965,0.918564,0.009106
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__red_oak_wood_33_12_height.jpg,Wood,1.298937,0.628355,0.340979,0.087288,0.135101,0.549137,0.012468,0.918564,0.009595
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__red_painted_old_wood_08_height.png,Wood,0.311191,0.865854,0.650193,0.451192,0.125010,0.500733,0.007826,0.918564,0.003357
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__red_painted_pine_wood_33_53_height.jpg,Wood,3.542905,0.501079,0.213357,0.138157,0.251734,0.509658,0.022063,1.144314,0.013545
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__red_painted_wood_1_18_height.png,Wood,4.023550,0.565375,0.199168,0.517871,1.070277,0.529668,0.031752,2.747958,0.013973
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__red_painted_wood_2_31_height.png,Wood,0.157818,0.921159,0.769513,0.484587,0.025538,0.498393,0.005404,0.462290,0.002297
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__red_painted_wood_33_57_height.jpg,Wood,4.922795,0.464695,0.174717,0.291349,0.400189,0.495474,0.028868,1.479786,0.015841
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__red_painted_wood_3_88_height.png,Wood,0.024243,0.989364,0.974786,0.438832,0.051280,0.500126,0.003631,0.576938,0.000797
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__red_painted_wooden_planks_pbr_18_52_height.jpg,Wood,2.537329,0.652918,0.251478,0.736808,0.524900,0.567156,0.034088,1.780028,0.008987
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__red_painted_wooden_planks_pbr_18_54_height.jpg,Wood,4.582247,0.768817,0.526788,0.579029,0.432559,0.615447,0.036810,1.590737,0.008901
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__red_painted_wooden_planks_pbr_18_56_height.jpg,Wood,4.159092,0.699037,0.365927,0.435124,0.484479,0.572182,0.029679,2.029940,0.010024
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__red_painted_wooden_planks_pbr_18_60_height.jpg,Wood,2.518156,0.816021,0.625431,0.398674,0.422327,0.570188,0.022014,2.029940,0.006303
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__red_painted_wooden_planks_pbr_18_63_height.jpg,Wood,3.999175,0.786625,0.434629,0.549380,0.759928,0.578922,0.032610,2.246641,0.007714
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__red_painted_wooden_planks_pbr_18_70_height.jpg,Wood,4.405429,0.749191,0.432976,0.794703,0.637523,0.601186,0.051131,2.246641,0.008466
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__red_painted_wooden_planks_pbr_18_73_height.jpg,Wood,5.304407,0.784322,0.541135,0.764069,0.479749,0.557176,0.052037,1.920849,0.008202
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__red_shiny_wood_01_height.png,Wood,0.071147,0.964426,0.883380,0.558229,0.021995,0.500053,0.004816,0.347266,0.001027
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__red_wooden_planks_02_height.png,Wood,8.557807,0.632684,0.189101,0.716721,1.099411,0.490208,0.061385,2.884043,0.012177
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__rough_wooden_planks_pbr_18_66_height.jpg,Wood,2.810138,0.717870,0.319179,0.746278,0.801224,0.566214,0.036565,2.673795,0.008039
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__shiny_wood_04_height.png,Wood,0.168159,0.916357,0.519643,0.902400,0.072051,0.510729,0.014037,0.805082,0.001839
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__shiny_wood_05_height.png,Wood,0.128419,0.935791,0.836633,0.319083,0.012639,0.240522,0.002831,0.347266,0.001501
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__shiny_wood_1_23_height.png,Wood,0.159818,0.920133,0.595595,0.784238,0.054104,0.499782,0.008221,0.576938,0.001655
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__shiny_wood_2_45_height.png,Wood,0.135143,0.932977,0.404096,0.962599,0.082229,0.500655,0.020663,0.805082,0.001461
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__shiny_wood_3_height.png,Wood,0.218191,0.893546,0.428002,0.897944,0.087455,0.499194,0.015651,0.918564,0.002136
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__sonoma_oak_wood_33_06_height.jpg,Wood,1.109616,0.653033,0.371324,0.073703,0.139041,0.547558,0.011334,0.805082,0.008627
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__sonoma_oak_wood_33_07_height.jpg,Wood,1.115730,0.653146,0.367655,0.090590,0.131683,0.541585,0.011477,0.918564,0.008732
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__sonoma_oak_wood_33_08_height.jpg,Wood,1.164478,0.646166,0.359419,0.087775,0.139782,0.549390,0.011747,0.918564,0.009046
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__sonoma_oak_wood_33_09_height.jpg,Wood,1.471419,0.608345,0.324365,0.075385,0.170504,0.574136,0.013285,0.918564,0.010497
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__teak_wood_33_33_height.jpg,Wood,0.409163,0.802177,0.522698,0.219153,0.046958,0.522232,0.006417,0.462290,0.004292
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__teak_wood_33_34_height.jpg,Wood,0.446691,0.783201,0.521568,0.135604,0.046917,0.522214,0.006272,0.462290,0.004177
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__teak_wood_33_35_height.jpg,Wood,0.399341,0.803736,0.539321,0.187723,0.044057,0.521779,0.005648,0.462290,0.003730
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__teak_wood_planks_33_84_height.jpg,Wood,78.522595,0.589809,0.435029,0.446868,0.517095,0.654352,0.133189,3.163673,0.044668
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__teak_wood_planks_33_85_height.jpg,Wood,120.775915,0.370308,0.196490,0.272974,0.632190,0.582226,0.145392,3.091917,0.071579
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__two_color_painted_wood_33_63_height.jpg,Wood,2.165308,0.565384,0.244978,0.309088,0.283321,0.466892,0.019129,1.225316,0.011465
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__varnished_pine_wood_33_17_height.jpg,Wood,1.124680,0.655323,0.368002,0.106406,0.148476,0.527618,0.011644,0.805082,0.008187
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__varnished_pine_wood_33_18_height.jpg,Wood,1.138847,0.651899,0.362760,0.101807,0.126857,0.527463,0.011698,0.805082,0.008037
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__walnut_wood_33_36_height.jpg,Wood,0.418087,0.793678,0.541244,0.136058,0.042008,0.521730,0.005494,0.462290,0.003718
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__walnut_wood_33_37_height.jpg,Wood,0.444321,0.780818,0.517173,0.125024,0.042787,0.523725,0.005943,0.347266,0.004297
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__walnut_wood_33_38_height.jpg,Wood,0.416443,0.795952,0.536605,0.160061,0.044579,0.521747,0.005859,0.462290,0.004063
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__walnut_wood_33_39_height.jpg,Wood,0.411692,0.797744,0.545276,0.145694,0.044796,0.521538,0.005642,0.462290,0.003981
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__walnut_wood_planks_33_83_height.jpg,Wood,101.879968,0.504278,0.363422,0.369336,0.489690,0.632048,0.141927,3.091917,0.058112
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__walnut_wood_planks_33_89_height.jpg,Wood,89.732874,0.312755,0.083338,0.647543,2.518008,0.411339,0.179608,4.827209,0.050907
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__walnut_wood_planks_33_90_height.jpg,Wood,130.523574,0.263221,0.078907,0.516154,2.615629,0.452437,0.184864,4.827209,0.068131
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__washed_oak_wood_33_05_height.jpg,Wood,1.478692,0.606063,0.321484,0.075563,0.144324,0.574028,0.013327,0.918564,0.010352
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__white_fine_wood_pbr_18_02_height.jpg,Wood,0.624084,0.762921,0.373307,0.604630,0.119366,0.497283,0.013178,0.805082,0.005140
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__white_fine_wood_pbr_18_19_height.jpg,Wood,0.007206,0.996397,0.992509,0.073348,0.012639,0.498852,0.002615,0.231872,0.001748
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__white_fine_wood_pbr_18_31_height.jpg,Wood,0.002845,0.998578,0.997069,0.057509,0.012365,0.498911,0.002383,0.231872,0.001656
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__white_fine_wood_pbr_18_97_height.jpg,Wood,0.341754,0.838121,0.581451,0.434621,0.059142,0.498235,0.007719,0.576938,0.003272
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__white_painted_old_wood_04_height.png,Wood,2.414454,0.579900,0.246127,0.404514,0.508800,0.496452,0.021932,1.701238,0.012070
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__white_painted_wood_33_58_height.jpg,Wood,2.594332,0.551575,0.225379,0.322092,0.352111,0.499999,0.021220,1.479786,0.011755
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__white_painted_wood_33_62_height.jpg,Wood,2.141004,0.552705,0.240185,0.273117,0.260749,0.463536,0.018529,1.256566,0.012162
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__white_painted_wood_pbr_18_46_height.jpg,Wood,0.000015,0.999992,0.999985,-0.000008,0.009357,0.498552,0.001747,0.231872,0.001223
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__white_painted_wooden_planks_pbr_18_82_height.jpg,Wood,3.583141,0.817631,0.672751,0.510350,0.428672,0.549318,0.029186,1.811278,0.007285
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__white_painted_wooden_planks_pbr_18_84_height.jpg,Wood,4.630498,0.649005,0.338542,0.508733,0.351098,0.538831,0.033917,1.590737,0.012136
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__white_painted_wooden_planks_pbr_18_85_height.jpg,Wood,4.894265,0.651739,0.336708,0.553984,0.357267,0.537287,0.036281,1.479786,0.011732
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 01_height.png,Wood,0.466900,0.820907,0.216241,0.975749,0.343655,0.503871,0.048330,2.354228,0.003339
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 02_height.png,Wood,1.694918,0.666371,0.135551,0.964166,0.621507,0.519743,0.076227,3.194923,0.006973
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 03_height.png,Wood,0.553987,0.801478,0.220227,0.966572,0.272448,0.499135,0.045084,1.920849,0.003632
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 04_height.png,Wood,0.345560,0.848052,0.267467,0.969312,0.207641,0.494032,0.036849,1.701238,0.002747
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 05_height.png,Wood,0.460737,0.815256,0.281249,0.934171,0.229648,0.502551,0.029002,1.701238,0.003418
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 06_height.png,Wood,0.617493,0.780551,0.241417,0.940276,0.240600,0.502069,0.035441,1.811278,0.004073
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 07_height.png,Wood,0.517503,0.806947,0.237584,0.956093,0.233188,0.503015,0.037771,1.701238,0.003542
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 08_height.png,Wood,0.604658,0.781458,0.217457,0.961958,0.295265,0.505315,0.044066,2.029940,0.004459
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 09_height.png,Wood,0.574378,0.798462,0.185070,0.980668,0.394876,0.519217,0.060221,2.461292,0.003725
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 10_height.png,Wood,0.467795,0.814361,0.254824,0.956293,0.233907,0.499917,0.035927,1.811278,0.003517
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 11_height.png,Wood,1.226606,0.690810,0.138709,0.975373,0.835167,0.526183,0.078392,3.798727,0.006333
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 12_height.png,Wood,1.500579,0.695365,0.218675,0.872420,0.461893,0.508471,0.037724,2.138541,0.006559
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 13_height.png,Wood,0.275314,0.873124,0.356954,0.939674,0.188317,0.497154,0.023318,1.701238,0.002429
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 14_height.png,Wood,0.284438,0.868060,0.276441,0.971192,0.184889,0.505763,0.034566,1.479786,0.002493
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 15_height.png,Wood,0.231495,0.887312,0.357792,0.947284,0.100658,0.510333,0.022781,1.031644,0.002131
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 16_height.png,Wood,0.258666,0.877155,0.322900,0.957429,0.149523,0.514925,0.026908,1.590737,0.002229
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 17_height.png,Wood,0.241918,0.890080,0.256361,0.986641,0.220844,0.567881,0.046883,1.920849,0.002015
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 18_height.png,Wood,0.324364,0.852051,0.363558,0.884438,0.116039,0.519729,0.018041,0.918564,0.003033
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 19_height.png,Wood,0.407158,0.831024,0.219921,0.978114,0.224572,0.516955,0.047642,1.811278,0.003074
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 20_height.png,Wood,0.229520,0.888674,0.323789,0.958500,0.111881,0.513595,0.025601,1.144314,0.002115
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 21_height.png,Wood,0.313556,0.860112,0.234294,0.983861,0.259889,0.534374,0.048596,2.029940,0.002502
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 22_height.png,Wood,0.176973,0.912134,0.481961,0.903546,0.088356,0.509645,0.014432,0.918564,0.001852
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 23_height.png,Wood,0.300190,0.859786,0.258600,0.974970,0.194513,0.528845,0.038108,1.590737,0.002667
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 24_height.png,Wood,0.232707,0.890813,0.289833,0.974473,0.147297,0.514322,0.033145,1.368393,0.002099
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 25_height.png,Wood,0.469270,0.815344,0.247423,0.956608,0.288395,0.530715,0.036119,1.920849,0.003454
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 26_height.png,Wood,0.235544,0.884881,0.379387,0.928951,0.104730,0.507365,0.019739,1.031644,0.002271
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 27_height.png,Wood,0.363151,0.848826,0.203678,0.988252,0.282609,0.560175,0.061860,2.354228,0.002754
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 28_height.png,Wood,0.220661,0.892884,0.279308,0.981804,0.181750,0.559011,0.038409,1.590737,0.002052
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood 29_height.png,Wood,0.367427,0.841552,0.294756,0.950374,0.216298,0.521481,0.029824,1.590737,0.003068
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_1_049_height.png,Wood,0.359177,0.838000,0.426375,0.771026,0.140643,0.500718,0.013250,0.918564,0.003538
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_1_050_height.png,Wood,0.473527,0.793424,0.393172,0.687600,0.164508,0.496179,0.012808,1.031644,0.004616
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_1_051_height.png,Wood,0.363908,0.829856,0.450408,0.644501,0.092563,0.497306,0.010258,0.691205,0.003937
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_1_056_height.png,Wood,0.491577,0.798122,0.454292,0.644059,0.155718,0.498127,0.012349,0.918564,0.004898
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_1_062_height.png,Wood,0.337243,0.852193,0.572155,0.593139,0.234594,0.498655,0.009362,1.368393,0.003458
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_1_064_height.png,Wood,0.417871,0.825334,0.463085,0.673466,0.205687,0.499473,0.011787,1.256566,0.003813
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_1_065_height.png,Wood,0.390622,0.821080,0.285088,0.933938,0.204839,0.500427,0.026610,1.368393,0.004044
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_1_066_height.png,Wood,0.327751,0.841735,0.446263,0.712735,0.093422,0.499238,0.010888,0.805082,0.003255
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_1_076_height.png,Wood,0.143476,0.928307,0.763840,0.581539,0.025032,0.499378,0.005691,0.462290,0.001977
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_1_090_height.png,Wood,0.421366,0.822028,0.335676,0.873411,0.177160,0.501520,0.019753,1.144314,0.004024
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_1_22_height.png,Wood,0.425058,0.819897,0.441232,0.695281,0.161229,0.499546,0.012398,0.918564,0.004109
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_2_097_height.png,Wood,1.050734,0.675771,0.210964,0.855279,0.322540,0.497817,0.029547,1.590737,0.007951
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_2_26_height.png,Wood,0.304166,0.864079,0.682988,0.280625,0.086560,0.498452,0.006498,0.691205,0.003575
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_3_27_height.png,Wood,0.219151,0.890986,0.451354,0.867031,0.080356,0.499192,0.013471,0.691205,0.002407
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_4_33_height.png,Wood,0.306349,0.853407,0.534475,0.602321,0.086392,0.499420,0.008578,0.805082,0.003276
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_5_34_height.png,Wood,0.490271,0.801481,0.230836,0.967239,0.345179,0.497891,0.042975,1.920849,0.004149
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_6_35_height.png,Wood,0.377567,0.826120,0.369738,0.848017,0.130340,0.497735,0.016901,0.918564,0.003856
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_7_42_height.png,Wood,0.525013,0.778913,0.409749,0.574412,0.166453,0.497520,0.011493,0.918564,0.005197
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_8_46_height.png,Wood,0.679603,0.746349,0.260226,0.873273,0.282779,0.496452,0.025340,1.368393,0.005725
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wood_9_47_height.png,Wood,0.858184,0.730564,0.210112,0.918689,0.374740,0.496527,0.035750,1.811278,0.006058
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wooden_logs_33_73_height.jpg,Wood,28.737762,0.360252,0.120049,0.707294,0.641968,0.516145,0.110791,2.988285,0.032595
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wooden_planks_04_height.png,Wood,24.467064,0.358714,0.073148,0.646026,2.247766,0.480958,0.092840,4.280639,0.032531
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wooden_planks_2_73_height.png,Wood,32.905764,0.500867,0.159987,0.327529,1.499708,0.484957,0.078014,3.962782,0.028458
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wooden_planks_pbr_18_64_height.jpg,Wood,4.474210,0.769727,0.524417,0.853759,0.399641,0.594971,0.061428,1.701238,0.008678
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wooden_planks_pbr_18_65_height.jpg,Wood,6.250140,0.802940,0.479160,0.658456,0.649768,0.556372,0.048191,2.461292,0.008700
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wooden_planks_pbr_18_67_height.jpg,Wood,7.489277,0.687980,0.148663,0.850558,0.844285,0.495418,0.078307,2.354228,0.009228
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wooden_planks_pbr_18_68_height.jpg,Wood,2.260331,0.783179,0.467492,0.470854,0.404705,0.584458,0.022405,1.590737,0.006960
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wooden_planks_pbr_18_69_height.jpg,Wood,2.212256,0.773966,0.455730,0.327214,0.454192,0.583627,0.019658,2.172346,0.007310
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wooden_planks_pbr_18_72_height.jpg,Wood,8.642369,0.518951,0.200257,0.840156,0.863552,0.570925,0.082975,2.673795,0.014001
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wooden_planks_pbr_18_75_height.jpg,Wood,6.837711,0.633059,0.248282,0.794218,0.448777,0.528460,0.063899,1.701238,0.012452
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wooden_planks_pbr_18_81_height.jpg,Wood,1.394115,0.801905,0.484873,0.456986,0.231448,0.535211,0.017432,1.256566,0.005755
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wooden_planks_pbr_18_89_height.jpg,Wood,4.570357,0.749757,0.525134,0.312611,0.380579,0.495458,0.028458,1.590737,0.010590
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wooden_planks_pbr_18_95_height.jpg,Wood,3.407599,0.765503,0.396637,0.703566,0.370598,0.556469,0.037648,1.590737,0.007569
D:\homework\lund\CS_project\dataset_split\heightmap\Wood__wooden_planks_with_moss_pbr_18_62_height.jpg,Wood,2.464101,0.804001,0.407883,0.513530,0.390909,0.609345,0.024499,1.920849,0.006435
